"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 07:00","2025","11","29","07:00","","-18.7","","-21.2","","81","","","","22","","8","","24.1","","89.70","","","","-25","","Ice Crystals"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 08:00","2025","11","29","08:00","","-19.6","","-22.2","","80","","","","19","","15","","64.4","","89.69","","","","-29","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 09:00","2025","11","29","09:00","","-17.1","","-19.6","","81","","","","22","","17","","64.4","","89.66","","","","-26","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 10:00","2025","11","29","10:00","","-15.6","","-18.0","","82","","","","21","","9","","64.4","","89.68","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 11:00","2025","11","29","11:00","","-14.0","","-16.5","","81","","","","17","","7","","64.4","","89.67","","","","-19","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 12:00","2025","11","29","12:00","","-12.3","","-16.1","","74","","","","36","","4","","64.4","","89.66","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 13:00","2025","11","29","13:00","","-10.5","","-15.4","","67","","","","36","","7","","64.4","","89.65","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 14:00","2025","11","29","14:00","","-10.9","","-16.0","","67","","","","3","","5","","64.4","","89.60","","","","-14","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 15:00","2025","11","29","15:00","","-11.3","","-16.2","","68","","","","7","","9","","64.4","","89.64","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 16:00","2025","11","29","16:00","","-11.3","","-15.8","","70","","","","34","","3","","64.4","","89.64","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 17:00","2025","11","29","17:00","","-14.3","","-17.5","","77","","","","8","","11","","64.4","","89.64","","","","-21","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 18:00","2025","11","29","18:00","","-14.1","","-17.1","","79","","","","12","","4","","24.1","","89.67","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 19:00","2025","11","29","19:00","","-14.3","","-16.8","","82","","","","19","","8","","24.1","","89.64","","","","-20","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 20:00","2025","11","29","20:00","","-16.1","","-18.2","","84","","","","18","","7","","24.1","","89.64","","","","-21","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 21:00","2025","11","29","21:00","","-15.5","","-17.5","","85","","","","17","","9","","24.1","","89.61","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 22:00","2025","11","29","22:00","","-16.3","","-18.3","","85","","","","","","0","","24.1","","89.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-29 23:00","2025","11","29","23:00","","-16.2","","-18.3","","84","","","","20","","9","","24.1","","89.59","","","","-22","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 00:00","2025","11","30","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 01:00","2025","11","30","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 02:00","2025","11","30","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 03:00","2025","11","30","03:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 04:00","2025","11","30","04:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 05:00","2025","11","30","05:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 06:00","2025","11","30","06:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 07:00","2025","11","30","07:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 08:00","2025","11","30","08:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 09:00","2025","11","30","09:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 10:00","2025","11","30","10:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 11:00","2025","11","30","11:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 12:00","2025","11","30","12:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 13:00","2025","11","30","13:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 14:00","2025","11","30","14:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 15:00","2025","11","30","15:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 16:00","2025","11","30","16:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 17:00","2025","11","30","17:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 18:00","2025","11","30","18:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 19:00","2025","11","30","19:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 20:00","2025","11","30","20:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 21:00","2025","11","30","21:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 22:00","2025","11","30","22:00"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-30 23:00","2025","11","30","23:00"
